Root,Path,Title,Name,Type,Status,Publication Date,Size (KB),application/gzip,application/json,application/msaccess,application/msword,application/octet-stream,application/pdf,application/vnd.google-earth.kml+xml,application/vnd.google-earth.kmz,application/vnd.ms-excel,application/vnd.ms-excel.sheet.macroenabled.12,application/vnd.ms-powerpoint,application/vnd.oasis.opendocument.spreadsheet,application/vnd.openxmlformats-officedocument.presentationml.presentation,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/x-bibtex,application/x-director,application/x-download,application/x-font-bdf,application/x-gzip,application/x-netcdf,application/x-rar-compressed,application/x-rlang-transport,application/x-sas-system,application/x-spss-sav,application/x-spss-sps,application/x-spss-syntax,application/x-stata,application/x-tar,application/x-xfig,application/zip,application/zipped-shapefile,audio/aac,audio/mp3,audio/mp4,audio/mpeg,audio/wav,audio/x-aiff,audio/x-m4a,audio/x-wave,image/bmp,image/gif,image/jpeg,image/png,image/tiff,image/vnd.dwg,image/x-portable-graymap,text/comma-separated-values,text/csv,text/html,text/plain,text/plain; charset=US-ASCII,text/plain; charset=UTF-8,text/rtf,text/tab-separated-values,text/x-bibtex,text/x-fixed-field,text/x-fortran,text/x-log,text/xml,text/xml-graphml,text/x-python-script,text/x-sas-syntax; charset=US-ASCII,text/x-spss-syntax,text/x-spss-syntax; charset=US-ASCII,text/x-spss-syntax; charset=UTF-8,text/x-stata-syntax; charset=US-ASCII,type/x-r-syntax,video/3gpp,video/avi,video/mp4,video/quicktime,Totals
McMaster University Dataverse,McMaster Applied Geophysics Group Dataverse,"Remote predictive mapping of Cretaceous sediments in the Cypress Hills area, Alberta, using  terrain data acquired from aeromagnetic surveys",10744,Dataset,RELEASED,2014-08-25 15:26:38.643000,1127034,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
McMaster University Dataverse,McMaster Applied Geophysics Group Dataverse,"Geoscience data integration for mineral exploration – an example from Big Trout Lake, Ontario",10763,Dataset,RELEASED,2014-08-25 15:26:50.848000,6217,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
McMaster University Dataverse,McMaster Applied Geophysics Group Dataverse,Project Unit 00-303 Physical Rock Properties Study in the Matheson and Kirkland Lake Areas,10765,Dataset,RELEASED,2014-08-25 15:26:58.746000,76658,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
McMaster University Dataverse,McMaster Applied Geophysics Group Dataverse,Aeromagnetics of southern Alberta within areas of hydrocarbon accumulation,10734,Dataset,RELEASED,2014-08-25 15:26:28.991000,527021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
McMaster University Dataverse,McMaster Applied Geophysics Group Dataverse,"Integrating airborne magnetics and hyperspectral  imagery to develop a 3D geological model of the Cuprite Mining District, Nevada",10735,Dataset,RELEASED,2014-08-25 15:26:34.704000,950883,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Lakehead University Dataverse,Lakehead University Research Data Repository Dataverse,Library Unit Plan benchmark statistics,10645,Dataset,RELEASED,2014-03-25 15:30:58.332000,60,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Queen's University Dataverse,Steven Liss Dataverse,Replication data for: Antibacterial Properties and Mechanism of Activity of a Novel Silver-stabilized Hydrogen Peroxide,10974,Dataset,RELEASED,2015-05-19 11:46:42.527000,43071,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,ParCA_Tobago Dataverse,Transcripts,10326,Dataset,RELEASED,2013-03-05 11:47:22.882000,43573,0,0,0,17,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,ParCA_Tobago Dataverse,Photos,10327,Dataset,RELEASED,2013-03-05 11:47:39.465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,ParCA_Tobago Dataverse,Spreadsheets,10329,Dataset,RELEASED,2013-03-05 11:48:15.632001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,ParCA_Tobago Dataverse,Documents,10328,Dataset,RELEASED,2013-03-05 11:47:57.532999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
York University Dataverse,Bernard 't Hart Dataverse,The predicted and perceived sensory consequences of motor learning,11341,Dataset,DEACCESSIONED,2015-12-21 12:19:37.142001,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,GIVRAPD_Mauritius Dataverse,Spreadsheets,10321,Dataset,RELEASED,2013-03-05 11:37:59.789000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,GIVRAPD_Mauritius Dataverse,Documents,10320,Dataset,RELEASED,2013-03-05 11:37:37.506000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,GIVRAPD_Mauritius Dataverse,Photos,10319,Dataset,RELEASED,2013-03-05 11:37:19.544000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,GIVRAPD_Mauritius Dataverse,Transcripts,10318,Dataset,RELEASED,2013-03-05 11:36:58.138000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Trade / Commerce  Dataverse,"International Merchandise Trade Data by Commodity Classification, 1996",11629,Dataset,DRAFT,2016-12-05 13:48:11.522000,331885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Demographics and Population / Démographie et population Dataverse,"Population Projections for Canada, Provinces, and Territories 2010-2036 [Excel]",11384,Dataset,RELEASED,2016-12-13 10:48:02.261000,14789,0,0,0,2,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Government Finances and Economic Indicators / Finances publiques et indicateurs économiques Dataverse,"Provincial and Territorial Economic Accounts, 2011 [Canada] [Excel]",11516,Dataset,RELEASED,2016-12-13 11:08:03.146000,132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,None,"Health regions: boundaries and correspondence with census geography, 2013 [Canada] [B2020, digital mapping files]",11328,Dataset,DEACCESSIONED,2016-12-01 13:31:37.566000,408794,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Demographics and Population / Démographie et population Dataverse,"Immigration applications and approvals, 2002-2013 [Canada]",11030,Dataset,RELEASED,2015-07-20 12:12:58.900000,47102,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Census of Population / Recensement de la population Dataverse>1665-1871 Censuses of Canada / Recensement 1665-1871 Dataverse,"Censuses of Canada, 1665-1861, New France, Lower Canada - Lower Canada [B2020]",11766,Dataset,RELEASED,2016-12-05 10:05:04.551000,212,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,None,L'enquête sur les tribunaux de juridiction criminelle pour adultes [Canada] [B2020],11136,Dataset,DEACCESSIONED,2015-11-23 11:11:45.213001,99504,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Census of Population / Recensement de la population Dataverse>1665-1871 Censuses of Canada / Recensement 1665-1871 Dataverse,"Censuses of Canada, 1665-1861, Western Canada [B2020]",11768,Dataset,RELEASED,2016-12-05 10:53:17.956001,138,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Trade / Commerce  Dataverse,"International Merchandise Trade Data by Commodity Classification, 2012",11482,Dataset,DRAFT,2016-03-01 16:30:20.602000,617525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Trade / Commerce  Dataverse,Country Trade Profiles [Canada] [Excel] - 2002-2007,11359,Dataset,RELEASED,2016-11-29 13:23:02.865000,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Demographics and Population / Démographie et population Dataverse,"Canadian Demographic Estimates, 2007-2008 [Excel]",11356,Dataset,RELEASED,2016-11-29 11:57:27.413000,204552,0,0,0,8,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Trade / Commerce  Dataverse,"International Merchandise Trade Data by Commodity Classification, 2006",11595,Dataset,DRAFT,2016-12-05 15:03:03.093000,595859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Labour and Employment / Emploi et main-d'oeuvre Dataverse,"Labour Force Historical Review, 1999 [Canada] [B2020]",11179,Dataset,RELEASED,2016-12-06 11:19:46.670001,454688,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Social Surveys / Enquêtes sociales Dataverse,"National Household Survey, 2011 [Canada]: Data tables, Income and Housing [B2020]",11896,Dataset,RELEASED,2016-12-13 09:35:38.691000,615556,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Census of Population / Recensement de la population Dataverse>1665-1871 Censuses of Canada / Recensement 1665-1871 Dataverse,"Censuses of Canada, 1665-1871, Atlantic Canada - Nova Scotia [B2020]",11734,Dataset,RELEASED,2016-12-05 09:43:18.913000,124,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Demographics and Population / Démographie et population Dataverse,"Annual Demographic Statistics, 2003 [Canada] [Excel]",11297,Dataset,RELEASED,2016-11-28 12:33:31.504000,77044,0,0,0,0,14,2,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Elections and Politics / Élections et Politique Dataverse,"36th General Election, 1997 [Canada]: Official Voting Results Data [Excel]",11871,Dataset,RELEASED,2016-11-23 13:26:33.487000,44643,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Crime and Justice / Justice et criminalité Dataverse,Corrections Key Indicator Report for Adults and Young Offenders [Canada] [B2020],11116,Dataset,RELEASED,2016-11-16 15:02:00.784999,205,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Labour and Employment / Emploi et main-d'oeuvre Dataverse,"Labour Force Historical Review, 2007 [Canada] [B2020]",11223,Dataset,RELEASED,2016-12-12 13:35:16.594000,1737435,0,0,0,0,120,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Health / Santé Dataverse,"Health Statistics at a Glance, 1999 [Canada] [B2020]",11365,Dataset,RELEASED,2016-11-30 15:00:10.651999,52143,0,0,0,0,106,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Consumer Surveys / Enquêtes auprès des consommateurs Dataverse,"Survey of Household Spending, 2006 [Canada] [Excel]",11266,Dataset,RELEASED,2017-01-16 13:22:14.942000,6262,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Trade / Commerce  Dataverse,"International Merchandise Trade Data by Commodity Classification, 2009",11583,Dataset,DRAFT,2016-10-31 15:46:26.184000,577041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Education / Éducation Dataverse,"CANSIM Cross-Classified Education Tables, 1999 [Canada] [Text]",11149,Dataset,RELEASED,2016-11-29 11:51:16.664000,36642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Consumer Surveys / Enquêtes auprès des consommateurs Dataverse,"Survey of Household Spending, 2003 [Canada] [Excel]",11263,Dataset,RELEASED,2017-01-16 13:11:16.019000,9007,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Education / Éducation Dataverse,"National Graduates Survey, 2013 [Canada] [Excel]",11371,Dataset,RELEASED,2016-12-12 15:43:39.265999,4325,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Agriculture Dataverse,"Census of Agriculture, 1986 [Canada]: [Excel]",11160,Dataset,RELEASED,2016-11-29 12:29:15.286000,21156,0,0,0,1,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Trade / Commerce  Dataverse,"International Merchandise Trade Data by Commodity Classification, 2011",11578,Dataset,DRAFT,2016-10-31 15:47:01.226999,617515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Demographics and Population / Démographie et population Dataverse,"Demographic Estimates Compendium, 2006 [Canada] [Excel]",11361,Dataset,RELEASED,2016-11-29 14:02:10.415001,186494,0,0,0,0,0,9,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Agriculture Dataverse,"Census of Agriculture, 1971 [Canada] [Excel]",11155,Dataset,RELEASED,2016-11-29 12:17:59.229000,20388,0,0,0,1,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Crime and Justice / Justice et criminalité Dataverse,Adult Criminal Court Survey [Canada] [B2020],11104,Dataset,RELEASED,2015-11-23 11:01:44.003000,270419,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Consumer Surveys / Enquêtes auprès des consommateurs Dataverse,"Survey of Household Spending, 2002 [Canada] [Excel]",11259,Dataset,RELEASED,2017-01-16 11:57:34.191000,8242,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Social Surveys / Enquêtes sociales Dataverse,"Canadian Vehicle Survey, 2009 [Ontario] [Excel]",11378,Dataset,RELEASED,2016-11-28 15:45:38.525000,337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,None,"Health Regions: Boundaries, Geographic Information and Population Estimates, 2000 [Canada] [Excel, digital mapping files]",11334,Dataset,DEACCESSIONED,2016-12-01 13:02:14.228000,62824,0,0,0,0,15,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Trade / Commerce  Dataverse,"International Merchandise Trade Data by Commodity Classification, 2014",11421,Dataset,DRAFT,2016-02-18 11:20:29.253000,600156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Labour and Employment / Emploi et main-d'oeuvre Dataverse,Annual Income Estimates for Census Families and Individuals [Canada]: T1 Family File [Excel],11552,Dataset,RELEASED,2016-11-28 13:46:25.848000,1563,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Trade / Commerce  Dataverse,"International Merchandise Trade Data by Commodity Classification, 1992",11667,Dataset,DRAFT,2016-12-05 13:27:30.467000,271401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Education / Éducation Dataverse,"Financial Information of Community Colleges and Vocational Schools, 2004-2012 [Canada] [Excel]",11142,Dataset,RELEASED,2016-11-23 13:00:19.368000,5044,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
<odesi> Public Data Collection Dataverse,Labour and Employment / Emploi et main-d'oeuvre Dataverse,"Labour Force Historical Review, 2010 [Canada] [B2020]",11225,Dataset,RELEASED,2016-12-12 15:14:28.151000,1559620,0,0,0,0,127,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
